filename,avg_score,SourceRA,SourceDec,matched_source,object_name,object_type,ref_count,redshift,arxiv_url,summary
4001089275207,0.0,148.66715764212935,68.99849171362288,NED,SSTSL2 J095440.05+685956.7,,1,,,
4000770758591,0.0,14.941718856102737,-72.52403529111088,NED,MCPS J00.996152-72.52339,*,3,,,
4000934446171,0.0,309.3511983375147,25.537730589454945,NED,SSTSL2 J203724.13+253216.6,,1,,,
4001144926369,0.0,10.555513286540611,41.53784538599393,NED,GALEXASC J004213.11+413217.9,,1,,,
4001417239540,0.0,151.1417242217537,41.22421947203018,NED,SSTSL2 J100434.03+411327.3,,1,,,
4000850764700,0.0,207.09428471908473,-33.38939610840754,NED,WISEA J134822.47-332322.1,,1,,,
4001036798010,0.0,175.16535075636025,-26.490911448017165,NED,SSTSL2 J114039.70-262927.6,,1,,,
4001209393315,0.0,10.89873731353011,41.11075616445123,NED,SSTSL2 J004335.85+410640.7,,1,,,
4000993149120,0.0,12.512843037595983,-72.5281693178738,NED,MCPS J00.834095-72.52817,*,3,,,
4000770765519,0.0,14.985265525157297,-72.51197616645977,NED,MCPS J00.999053-72.51272,*,3,,,
4001246798140,0.0,10.773504519129862,41.56997719089163,NED,SSTSL2 J004305.51+413409.8,,1,,,
4001109738230,0.0,152.0911124600803,12.3182537634131,NED,SSTSL2 J100821.93+121903.1,,1,,,
4000993148628,0.0,12.544009773939376,-72.54753956658034,NED,MCPS J00.836194-72.54764,*,6,,,
4000936345129,0.0,30.319662711681275,28.853289751727903,NED,SSTSL2 J020116.87+285111.6,,1,,,
4001414972956,0.0,192.6562025921902,5.378981874466199,NED,WISEA J125037.51+052244.7,G,2,,,
4000951852286,0.0,175.24060525689447,-26.509978521802577,NED,WISEA J114057.70-263038.0,,2,,,
4001431150628,0.0,209.7956221012313,62.37601851823274,NED,SSTSL2 J135910.90+622234.0,,1,,,
4000835893549,0.0,137.77578749967884,17.771444804228118,NED,SDSS J091106.20+174617.3,*,1,,,
4000736223308,0.0,149.87678065743248,1.734767037646749,NED,COSMOS 0612605,,4,,,
4001041790616,0.0,13.559327962190507,73.0985994518195,NED,SSTSL2 J005414.09+730554.8,,1,,,
4000913673773,0.0,148.80827608890775,69.179385099947,NED,MESSIER 081:[NHM2010] 0843,,2,,,
4001228098925,0.0,10.943247325542707,41.183267034259536,NED,SSTSL2 J004346.48+411059.2,,1,,,
4001122657727,0.0,10.766942967253451,41.70291720644988,NED,SSTSL2 J004304.24+414208.7,,1,,,
4000753062863,0.0,10.582990125840308,41.562434357115485,NED,GALEXMSC J004220.07+413340.6,,2,,,
4001168243651,0.0,153.82982792393602,49.51794175066505,NED,SDSS J101519.17+493104.7,G,1,,,
4001198810259,0.0,10.633018487209524,41.42222961466126,NED,SSTSL2 J004231.73+412518.5,,1,,,
4001116515829,0.0,150.41659788492743,1.690767684490408,NED,COSMOS 0462447,G,5,0.72,,
4000845325397,0.0,165.77343449590958,-5.360094367389712,NED,WISEA J110305.64-052135.3,,1,,,
4001072514777,0.0,275.90376941571697,-30.37821415897332,NED,2MASS J18233692-3022408,,1,,,
4000880197554,0.0,16.84126061426202,-72.33858056677981,NED,MCPS J01.122721-72.33866,*,3,,,
4001017414861,0.0,203.95917029886976,-29.95356988183281,NED,SSTSL2 J133550.19-295712.5,,1,,,
4000735593117,0.0,23.366538266819603,30.36468402531073,NED,WISEA J013328.03+302151.8,,1,,,
4000992431615,0.0,10.619437262511683,41.60181205465556,NED,SSTSL2 J004228.53+413604.7,,1,,,
4000979155467,0.0,215.19191138020923,53.11785256713347,NED,S-CANDELS J142046.01+530707.0,,4,,,
4000965838952,0.0,213.99665900944638,23.07039968746061,NED,SDSS J141559.33+230411.6,*,1,,,
4000928435723,0.0,351.97437595373657,8.794536575876618,NED,WISEA J232753.83+084740.7,,2,,,
4001003380068,0.0,13.196881273675567,-73.0922356362682,NED,MCPS J00.879752-73.09206,*,3,,,
4001046648761,0.0,112.22713358448061,69.1990174385343,NED,SSTSL2 J072854.28+691154.6,,1,,,
4001415117673,0.0,145.04053491466865,71.17322378146619,NED,SSTSL2 J094009.32+711021.4,,1,,,
4001241140089,0.0,12.94258742900936,-73.12264187156012,NED,MCPS J00.862824-73.12341,*,3,,,
4000906672677,0.0,15.388144163553601,-72.89089625513235,NED,MCPS J01.025855-72.89028,*,3,,,
4001427106401,0.0,163.52165003315213,-60.4520206962877,NED,2MASS J10540507-6027085,,1,,,
4000845473706,0.0,150.5581722926688,1.8853932443963815,NED,SSTSL2 J100213.96+015307.1,,1,,,
4000977301927,0.0,204.14467512225409,-29.906850313614175,NED,WISEA J133634.72-295425.6,,1,,,
4000758885953,0.0,69.88432987374725,-29.06082031343846,NED,SSTSL2 J043932.24-290338.7,,1,,,
4001026956465,0.0,12.365705677863884,-73.23737799477514,NED,MCPS J00.824263-73.23721,*,4,,,
4001241158611,0.0,12.8156608379857,-73.10833361228609,NED,MCPS J00.854463-73.10815,*,5,,,
4000836260006,0.0,165.9808489395875,40.82337881226028,NED,SSTSL2 J110355.40+404924.3,,1,,,
4001149111611,0.0,114.53665858565324,65.51861594544683,NED,WISEA J073808.78+653106.4,,2,,,
4001416417118,0.0,215.03439974669675,60.331457284129854,NED,SDSS J142008.49+601951.0,G,1,,,
4000725066199,0.0,10.468305832129204,41.35870774112278,NED,SSTSL2 J004152.26+412132.3,,1,,,
4001221973464,0.0,227.82918797762352,10.023429434573337,NED,SDSS J151119.01+100124.4,G,1,,,
4000969343573,0.0,192.82492905921353,41.092042141568804,NED,GALEXASC J125118.01+410531.8,,1,,,
4000988806607,0.0,92.43725466425484,-21.691004616883248,NED,SSTSL2 J060944.92-214127.7,,1,,,
4001176263098,0.0,203.0245033385074,-63.358140143495355,NED,2MASS J13320619-6321313,,2,,,
4000838927178,0.0,149.11285223855361,69.02396069098961,NED,SSTSL2 J095627.61+690125.4,,1,,,
4000754320654,0.0,148.59882493542173,69.08978846411692,NED,SSTSL2 J095423.76+690523.4,,1,,,
4000764667043,0.0,43.494291232257176,14.944740238018067,NED,WISEA J025358.63+145641.3,,2,,,
4001247112218,0.0,328.19564598849337,-6.1780756669637515,NED,RCS 09130804833,G,3,0.643,,
4001438978950,0.0,330.4046438993903,-32.02041962259406,NED,WISEA J220137.06-320114.4,,1,,,
4000936363627,0.0,30.314806417714276,28.82130570307515,NED,SSTSL2 J020115.38+284917.5,,1,,,
4000735606152,0.0,23.310322010429957,30.36998024130763,NED,GALEX J013314.54+302212.9,,1,,,
4001282315123,0.0,208.70505750068702,35.83669770133974,NED,SDSS J135449.12+355009.4,*,1,,,
4000880191041,0.0,16.898811932743367,-72.34574757651909,NED,MCPS J01.126710-72.34635,*,3,,,
4001003369064,0.0,13.177791988700967,-73.04508592322746,NED,MCPS J00.878641-73.04506,*,4,,,
4001114070409,0.0,194.84169032738413,28.031817441454194,NED,COMAi J125921.986+280154.37,G,2,,,
4000835305895,0.0,10.663615969479542,41.06761151843914,NED,SSTSL2 J004239.36+410404.0,,1,,,
4000726789570,0.0,49.554250129797786,-66.47872288160703,NED,SSTSL2 J031812.79-662844.3,,1,,,
4001081472741,0.0,334.571323362369,0.23142463109057104,NED,SSTSL2 J221817.15+001353.2,,1,,,
4001061045937,0.0,269.77461136063926,-29.17770403988087,NED,WISEA J175905.75-291042.1,,3,,,
4001163887623,0.0,264.97638405854195,69.1023340674809,NED,SSTSL2 J173954.31+690608.2,,1,,,
4000966595183,0.0,150.55471129174268,1.8738488534009337,NED,COSMOS 0821767,,3,0.48,,
4000717552888,0.0,10.569397357166764,40.94784927811532,NED,SSTSL2 J004216.77+405652.4,,1,,,
4001221352010,0.0,14.775555884747819,-72.34014554833381,NED,MCPS J00.984951-72.34058,*,3,,,
4000912394132,0.0,15.2165749143757,-72.42233078852142,NED,WISEA J010052.45-722518.3,*,9,,,
4001052979094,0.0,186.42552144294606,18.292476797714833,NED,SSTSL2 J122542.11+181733.2,,1,,,
4000835303617,0.0,10.6670761177678,41.06954327623913,NED,SSTSL2 J004239.96+410409.6,,1,,,
4001028283429,0.0,244.25481020483926,-22.950750376614796,NED,SSTSL2 J161701.22-225703.3,,1,,,
4001010729491,0.0,73.56614991229344,-3.019404321732615,NED,MS 0451.6-0305:[JCH2018] 1636,G,2,0.5006,,
4000732971296,0.0,10.633374602555559,40.83104892806565,NED,SSTSL2 J004232.06+404953.0,,1,,,
4000987074323,0.0,28.24453175473124,-13.977914455287276,NED,SSTSL2 J015258.68-135840.5,,1,,,
4001294721493,0.0,250.66331680627474,-9.7305168412001,NED,SSTSL2 J164239.19-094349.4,,1,,,
4001046960623,0.0,14.634154400214717,-72.18123496597369,NED,MCPS J00.975603-72.18108,*,3,,,
4000974214492,0.0,10.866991720622527,41.66985538971938,NED,SSTSL2 J004327.88+414009.7,,1,,,
4001246560703,0.0,140.45987197032366,51.08090589550316,NED,SDSS J092150.37+510451.3,G,1,,,
4000963555390,0.0,11.808996447725535,-73.49261909943547,NED,MCPS J00.787170-73.49202,*,5,,,
4000913269409,0.0,186.7704740843093,33.559648745127575,NED,SSTSL2 J122704.91+333334.7,G,3,,,
4000705659427,0.0,149.05114280965313,69.08356914776299,NED,SSTSL2 J095612.25+690503.1,,1,,,
4001227961180,0.0,264.9832697949146,69.03042542559015,NED,WISEA J173955.97+690149.3,G,4,,,
4000904882924,0.0,14.47090958520458,-74.48076196404317,NED,MCPS J00.964846-74.48016,*,3,,,
4001089785676,0.0,214.27855192226443,52.553073060640656,NED,EGSIRAC J141706.83+523311.0,,3,,,
4000773128756,0.0,148.54557478395333,69.31617909054609,NED,WISEA J095410.94+691858.3,*,3,,,
4000770826731,0.0,15.01701075858137,-72.50481665691335,NED,MCPS J01.001125-72.50566,*,3,,,
4000956160925,0.0,75.59658540990435,-67.99097423743692,NED,SSTSL2 J050223.04-675924.8,,1,,,
4000786739916,0.0,201.70997979972975,-27.47677442231543,NED,[ZSD2024] dw201710-27477,G,1,,,
4001124025517,0.0,12.934747532496743,-72.2527852101147,NED,MCPS J00.862184-72.25317,*,3,,,
4000759055255,0.0,251.84034941575672,-1.959112586608614,NED,2MASS J16472159-0157342,,1,,,
4001233226246,0.0,140.50004309032505,51.03972767583001,NED,SDSS J092200.02+510222.9,*,1,,,
4001103085344,0.0,114.59602469394255,65.47988142871637,NED,WISEA J073822.96+652847.5,,2,,,
4000742685411,0.0,214.5517050723716,52.515922268966435,NED,DEEP2 12011605,G,8,0.3279,,
4001189820644,0.0,149.91282339245075,1.6932922242094681,NED,COSMOS 0580069,,3,2.75,,
4001136613630,0.0,124.84649132222613,70.73464611082525,NED,SSTSL2 J081923.17+704403.7,V*,2,,,
4001013538204,0.0,73.54383314467715,-69.80927751500566,NED,2MASS J04541031-6948312,,2,,,
4001028281375,0.0,244.26704445390277,-22.948869363119233,NED,WISEA J161704.03-225653.9,,3,,,
4000717416156,0.0,265.3159827955838,-53.71590971307945,NED,WISEA J174115.85-534256.5,,1,,,
4001003397272,0.0,13.13272044406862,-73.07252133737293,NED,MCPS J00.875486-73.07175,*,3,,,
4001152865212,0.0,23.40777554595289,30.66643665746289,NED,SSTSL2 J013337.93+303959.4,,1,,,
4000986285884,0.0,10.767420871617894,41.282396127551344,NED,SSTSL2 J004304.09+411654.7,,1,,,
4000781421972,0.0,148.66570743227672,69.24176030247752,NED,SDSS J095439.43+691429.5,G,1,,,
4001427730706,0.0,157.1342794365159,68.40778361702893,NED,SSTSL2 J102832.52+682430.1,,1,,,
4000939715880,0.0,49.90152960006518,41.550796271838394,NED,WISEA J031936.34+413302.9,,3,,,
4000771735277,0.0,10.424457785033391,41.12746443797294,NED,SSTSL2 J004141.77+410741.1,,1,,,
4001124037619,0.0,12.899521507288263,-72.21859059246647,NED,MCPS J00.859838-72.21863,*,5,,,
4000735580608,0.0,23.327964305388,30.3596244128785,NED,GALEX J013318.82+302135.5,,1,,,
4000877592799,0.0,23.5397200272506,30.422259489377737,NED,SSTSL2 J013409.46+302517.5,,1,,,
4001097026958,0.0,149.60059613604292,1.6293081115384023,NED,COSMOS 0680499,,3,1.01,,
4000932942917,0.0,265.1822082811614,69.00719218995789,NED,SSTSL2 J174043.71+690026.1,,1,,,
4000707906008,0.0,129.6066390027096,25.726055276227427,NED,SSTSL2 J083825.61+254333.9,,1,,,
4000757790435,0.0,23.529598982415067,30.541161723145443,NED,SSTSL2 J013407.22+303229.0,,1,,,
4000876122451,0.0,10.607744649159788,41.017306541752525,NED,SSTSL2 J004225.92+410104.2,,1,,,
4000721140923,0.0,10.447436759742331,41.4191932005373,NED,WISEA J004147.51+412508.0,,2,,,
4000912398102,0.0,15.20043949788893,-72.43835237029934,NED,MCPS J01.013389-72.43824,*,3,,,
4000708548429,0.0,342.94088154945996,-17.855846554040067,NED,GALEXMSC J225145.62-175119.8,G,4,,,
4001442132163,0.0,53.5357874878423,-28.419867700913887,NED,SSTSL2 J033408.60-282511.1,,1,,,
4000966594924,0.0,150.54527026843164,1.8619798765768958,NED,COSMOS 0822241,,3,0.24,,
4000708495138,0.0,12.596108631948296,-19.881782204326253,NED,SSTSL2 J005022.91-195252.8,,1,,,
4000761438401,0.0,129.25544632096657,-49.87534624308429,NED,2MASS J08370130-4952310,,2,,,
4000982431059,0.0,150.69849469476418,2.5854661908290266,NED,COSMOS 2206501,,3,1.29,,
4001198870482,0.0,10.618513582062644,41.453640454422754,NED,SSTSL2 J004228.56+412711.4,,1,,,
4000821902890,0.0,84.43283991335178,-69.24738924689007,NED,2MASS J05374398-6914499,,2,,,
4000715992777,0.0,110.36754577172692,-69.01036287274263,NED,SSTSL2 J072128.15-690034.6,,1,,,
4000992518513,0.0,10.6726114205304,41.633575457678624,NED,SSTSL2 J004241.28+413801.1,,1,,,
4000877696037,0.0,115.66743576005476,16.53926639487826,NED,SDSS J074240.18+163221.3,G,1,,,
4001080004654,0.0,184.44827132857142,37.76996677993409,NED,SSTSL2 J121747.59+374611.8,,1,,,
4000807506947,0.0,148.86184941801787,69.03505834943876,NED,SSTSL2 J095527.08+690208.1,,1,,,
4001084652315,0.0,149.65546902918405,2.298770976904221,NED,COSMOS 2116049,,3,0.59,,
4000930875690,0.0,149.13423076740986,51.006895484065204,NED,WISEA J095632.17+510022.5,*,3,,,
4001181021328,0.0,149.87714890401557,2.0275458653722995,NED,SSTSL2 J095930.53+020139.2,,1,,,
4000746487997,0.0,23.3794644826975,30.68245375548182,NED,GALEX J013331.07+304058.3,,1,,,
4000843943912,0.0,301.13562786298655,30.565797875454415,NED,2MASS J20043258+3033565,,1,,,
4000801066400,0.0,164.38414775044043,-48.18467492499417,NED,SSTSL2 J105732.22-481105.0,,1,,,
4000746211404,0.0,114.2777931839435,65.60065523150044,NED,SSTSL2 J073706.36+653603.5,,1,,,
4001035471177,0.0,24.140134569606722,15.798931954252387,NED,NGC 0628:[H76] 244,HII,3,,,
4000820787437,0.0,150.72151589376338,1.6223948461581883,NED,COSMOS 0057999,,4,0.28,,
4000742687288,0.0,214.55143680848963,52.57585077354264,NED,EGSIRAC J141812.32+523432.4,,3,,,
4000985281722,0.0,10.581829208761704,41.520228246732906,NED,SSTSL2 J004219.70+413113.5,,1,,,
4000726246183,0.0,149.15945525580062,68.92862547725343,NED,SSTSL2 J095638.54+685544.8,,1,,,
4001457425171,0.0,10.568062271507088,41.35717695013378,NED,SSTSL2 J004216.49+412126.8,,1,,,
4000926089390,0.0,16.87107683667882,16.68610571173073,NED,WISEA J010728.99+164109.8,,2,,,
4001152983316,0.0,23.44505306267674,30.639634245119858,NED,GALEX J013346.67+303824.8,,1,,,
4001156420638,0.0,104.6278413390495,-55.941330747458515,NED,SSTSL2 J065830.67-555628.8,,1,,,
4001136616017,0.0,124.85309315386006,70.73648135492944,NED,SSTSL2 J081924.45+704412.7,,1,,,
4000966594949,0.0,150.55546290281038,1.8640019151715461,NED,COSMOS 0820990,,4,0.8,,
4000821817946,0.0,49.298714308150295,-41.180953700016914,NED,WISEA J031711.63-411052.1,,2,,,
4001161231910,0.0,151.49832003094753,-33.89576398289973,NED,WISEA J100559.42-335343.9,,1,,,
4001171218717,0.0,10.783617888006031,41.181563729388934,NED,SSTSL2 J004307.97+411054.2,,1,,,
4000801887928,0.0,12.752262811964126,-73.18964896536049,NED,MCPS J00.850051-73.18991,*,3,,,
4000746763720,0.0,180.35959261992997,-19.015124083130946,NED,WISEA J120126.32-190053.7,,1,,,
4001415141767,0.0,145.18222137194692,71.2036805335617,NED,SSTSL2 J094043.71+711213.5,,1,,,
4000989334633,0.0,37.64697958285595,0.628488192433263,NED,SSTSL2 J023035.29+003742.5,,1,,,
4000759442334,0.0,215.37944368894625,53.218794930381506,NED,SSTSL2 J142131.11+531307.4,,1,,,
4000863354799,0.0,206.23400732469509,55.86851367358788,NED,SSTSL2 J134456.14+555206.4,,1,,,
4000771722777,0.0,10.446199863259414,41.12398413026426,NED,SSTSL2 J004146.87+410728.1,,1,,,
4001110854106,0.0,28.11283024229475,-13.877286672515831,NED,SSTSL2 J015227.10-135235.9,,1,,,
4001454736598,0.0,250.27644177134988,46.683880825094334,NED,WISEA J164106.33+464102.0,G,2,,,
4000877593217,0.0,23.550754360110616,30.422863767942207,NED,MESSIER 033:[KMW87] Q24427,V*,3,,,
4001444190649,0.0,183.5497968166462,33.16354745374218,NED,SDSS J121411.94+330948.6,*,2,,,
4000726263259,0.0,149.0705439488488,68.9391940004996,NED,SSTSL2 J095617.10+685622.8,,1,,,
4001012120740,0.0,148.85411232869282,69.14634363679671,NED,SSTSL2 J095525.07+690846.7,,1,,,
4000921402288,0.0,150.41864641701184,2.3168003897484963,NED,COSMOS 1915356,,4,2.25,,
4001421833061,0.0,186.72448706779403,33.421478093924094,NED,SSTSL2 J122653.87+332517.2,,1,,,
4001067866286,0.0,214.73925750934507,52.65997779190536,NED,EGSIRAC J141857.38+523936.2,,3,,,
4000815378440,0.0,10.813888594200758,41.19799217049213,NED,SSTSL2 J004315.17+411154.5,,1,,,
4001003396002,0.0,13.202970732714766,-73.07383351268332,NED,MCPS J00.880371-73.07420,*,3,,,
4000736793420,0.0,114.04334339034067,65.65961269972517,NED,SSTSL2 J073610.44+653934.7,,1,,,
4000839387059,0.0,112.28630940333838,69.2057134815263,NED,SSTSL2 J072908.27+691219.1,,1,,,
4000984446482,0.0,221.74338523897168,8.457785208530995,NED,SSTSL2 J144658.43+082727.8,,1,,,
4000941572921,0.0,78.90598031373833,-43.397790190323725,NED,WISEA J051537.26-432352.5,,1,,,
4001158713221,0.0,17.124650633788608,-73.00118504089008,NED,MCPS J01.141649-73.00066,*,3,,,
4000963547583,0.0,11.820742684822855,-73.52059037266287,NED,MCPS J00.788010-73.52039,*,4,,,
4001013411371,0.0,148.86988227913514,68.93529511688845,NED,SSTSL2 J095529.01+685609.0,,1,,,
4001142337119,0.0,247.6114703941248,45.33784814757548,NED,WISEA J163026.74+452017.4,,1,,,
4001057663066,0.0,148.66755541259096,69.075595564846,NED,NGC 3031:[HK83] 759,HII,3,,,
4001183531623,0.0,24.209362998093948,15.76518937977346,NED,NGC 0628:[H76] 507,HII,4,,,
4001107724112,0.0,57.911974630904695,-9.946570177606304,NED,RCS 02120303008,G,2,,,
4000818014854,0.0,328.1036225017689,-5.042855086406693,NED,WISEA J215224.86-050234.1,G,8,0.229,,
4000897739012,0.0,149.44306608701277,69.15041963438087,NED,SDSS J095746.36+690901.4,G,2,,,
4000767831606,0.0,148.51284111949457,69.09543938436401,NED,WISEA J095403.41+690541.3,,1,,,
4001096495007,0.0,17.0499705368232,-72.90057700263773,NED,MCPS J01.136543-72.90092,*,3,,,
4001429903194,0.0,186.3662741222614,18.199906696449865,NED,WISEA J122527.88+181159.6,,1,,,
4001054465187,0.0,214.93713698799294,52.78008578414536,NED,SSTSL2 J141944.87+524648.6,,1,,,
4000836823358,0.0,204.18776380897287,-29.64992173699975,NED,SSTSL2 J133645.06-293859.7,,1,,,
4000756165094,0.0,214.66886294744762,52.64159573322226,NED,EGSIRAC J141840.52+523829.9,,2,,,
4000826940665,0.0,215.0497027390115,52.86838154839419,NED,DEEP2 13009781,G,4,0.231358,,
4000829987904,0.0,23.393410282013644,30.485714335815526,NED,SSTSL2 J013334.38+302907.9,,1,,,
4001363529699,0.0,192.78733838770907,41.12332793157496,NED,SSTSL2 J125108.70+410724.2,,1,,,
4001418627330,0.0,349.2256775792493,-0.18902831118911043,NED,RCS 10120602347,G,2,0.629,,
4000888644482,0.0,10.535186732566745,40.91363969746451,NED,SSTSL2 J004208.30+405448.9,,1,,,
4000857507746,0.0,15.160367843032006,-73.20170547362461,NED,SSTSL2 J010037.88-731206.3,,4,,,
4000919667437,0.0,195.43882836109088,4.320458676400291,NED,WISEA J130145.30+041913.4,,2,,,
4000754314210,0.0,148.61605655999395,69.08343066544693,NED,SSTSL2 J095427.53+690459.3,,1,,,
4001355936448,0.0,293.2401337405639,26.87018880282556,NED,2MASS J19325761+2652144,,1,,,
4000994173568,0.0,198.77396553053066,-55.137666160451076,NED,WISEA J131505.74-550814.9,,1,,,
4001046949982,0.0,14.708242807163208,-72.18902352822829,NED,MCPS J00.980536-72.18887,*,3,,,
4001107669422,0.0,149.51458295774808,2.72452307468003,NED,COSMOS2015 0930982,G,5,0.930237,,
4000815316400,0.0,10.808678922829774,41.22388873723796,NED,SSTSL2 J004314.04+411323.6,,1,,,
4001231595129,0.0,43.414254069718986,-31.60838958210813,NED,WISEA J025339.42-313630.0,,1,,,
4001201722006,0.0,23.463371828110844,30.600620921892794,NED,SSTSL2 J013351.30+303602.5,,1,,,
4000765258347,0.0,49.81428341887013,41.543187635697294,NED,WISEA J031915.21+413236.9,,2,,,
4000905739763,0.0,228.26407711950776,6.196814816916887,NED,SDSS J151303.37+061148.5,G,3,,,
4000920199408,0.0,150.70084860685492,1.755614234011645,NED,COSMOS 0404282,,3,2.37,,
4000988947576,0.0,165.2976455118996,-3.837375805848067,NED,SSTSL2 J110111.51-035012.9,,1,,,
4001026914658,0.0,12.43611086830968,-73.29942875796645,NED,SSTSL2 J004944.44-731756.2,,4,,,
4001278925699,0.0,108.46748992125238,10.517870800746339,NED,WISEA J071352.19+103106.3,,1,,,
4000891898273,0.0,109.4940793677853,37.73089295225681,NED,SSTSL2 J071758.75+374350.2,,1,,,
4001457324868,0.0,10.540406320647422,41.3229728776867,NED,SSTSL2 J004209.88+411924.0,,1,,,
4001046658012,0.0,112.1252113817239,69.20502271105902,NED,WISEA J072829.97+691215.6,V*,3,,,
4000827953863,0.0,28.21263500637111,-14.028115761784061,NED,WISEA J015251.02-140141.6,,2,,,
4000967564142,0.0,27.070173030883087,38.89932347641594,NED,SSTSL2 J014816.84+385355.0,,1,,,
4001171131836,0.0,10.774003828638062,41.160041088881144,NED,SSTSL2 J004305.88+410934.3,,1,,,
4001429237971,0.0,148.60272311489518,69.20637288623263,NED,SSTSL2 J095424.52+691222.3,,1,,,
4000940666215,0.0,5.644372171846218,-72.075930555266,NED,WISEA J002234.73-720431.4,,3,,,
4000888928735,0.0,28.138705105979255,-13.9183887552945,NED,WISEA J015233.28-135506.1,G,3,,,
4000900784894,0.0,149.3316044534905,55.38628480956616,NED,SDSS J095719.25+552310.6,G,1,,,
4000843438269,0.0,10.431054359656452,41.28863225287408,NED,SSTSL2 J004143.35+411718.2,,1,,,
4000857522541,0.0,15.089008175028287,-73.18383831962016,NED,MCPS J01.006060-73.18389,*,3,,,
4000963572550,0.0,11.732993286604957,-73.460026872461,NED,MCPS J00.782175-73.46052,*,3,,,
4000877661074,0.0,23.52998373414643,30.469680102727928,NED,SSTSL2 J013407.23+302812.2,,1,,,
4001457387611,0.0,10.534658307301902,41.34505270420072,NED,2MASS J00420828+4120434,,2,,,
4000953728538,0.0,215.3683204187209,53.188023322907355,NED,EGSIRAC J142128.38+531116.9,,3,,,
4001414305325,0.0,177.36492085684628,22.402247269362068,NED,[PCB2012] 4499,G,2,0.478,,
4000958875167,0.0,215.1735222970157,53.091411414413244,NED,S-CANDELS J142041.65+530529.2,,4,,,
4000778672335,0.0,151.0279597575689,-27.332255895833818,NED,SSTSL2 J100406.78-271958.3,,1,,,
4000876080964,0.0,10.626502808381709,41.00097053762483,NED,SSTSL2 J004230.17+410003.6,,1,,,
4000880159155,0.0,17.022669564416795,-72.37119614595103,NED,MCPS J01.134874-72.37045,*,3,,,
4001052653955,0.0,214.7625411733537,53.42432326346006,NED,SSTSL2 J141903.00+532527.6,,1,,,
4000717570057,0.0,10.609126403504902,40.95224168623266,NED,SSTSL2 J004226.15+405707.5,,1,,,
4001450301854,0.0,251.8008378256667,-45.82990576934799,NED,2MASS J16471227-4549485,,1,,,
4000811602731,0.0,214.42223965701706,52.64089711455885,NED,SSTSL2 J141741.39+523827.0,,1,,,
4000746409137,0.0,23.37372371115496,30.650448247735344,NED,SSTSL2 J013329.62+303902.0,,1,,,
4001068368794,0.0,334.51243226277967,0.40131928868603045,NED,SSTSL2 J221802.97+002405.0,,1,,,
4000805674607,0.0,11.891521997779247,-73.37093578193743,NED,MCPS J00.792900-73.37105,*,3,,,
4000757779155,0.0,23.50961259074727,30.537524902500174,NED,GALEX J013402.31+303217.2,,1,,,
4001417239106,0.0,151.16658290564754,41.209852875411904,NED,SSTSL2 J100440.01+411235.4,,1,,,
4000796717540,0.0,13.449078512803023,-72.19582402329279,NED,MCPS J00.896553-72.19539,*,3,,,
4000838913489,0.0,149.14180790941057,69.00886339849517,NED,SSTSL2 J095633.75+690029.5,,1,,,
4000920334831,0.0,10.580669372169561,41.03560405567031,NED,SSTSL2 J004219.17+410207.0,,1,,,
4001122578831,0.0,10.74967591293591,41.67258536466874,NED,SSTSL2 J004259.78+414020.5,,1,,,
4000828828994,0.0,10.68399977336311,40.90790555157874,NED,SSTSL2 J004243.93+405428.9,,1,,,
4000805695240,0.0,12.041578878984787,-73.34636840304455,NED,MCPS J00.802757-73.34702,*,3,,,
4001281939171,0.0,148.91459299497728,69.19716213231666,NED,SDSS J095539.06+691148.0,G,1,,,
4000812651556,0.0,150.69245913615822,2.515677367636399,NED,COSMOS 2222330,,3,3.0,,
4001183527603,0.0,24.222548626042663,15.751069559411711,NED,SSTSL2 J013653.40+154505.4,,1,,,
4001193743544,0.0,265.2321692711017,69.09535122955275,NED,SSTSL2 J174055.80+690544.6,,1,,,
4000843945452,0.0,301.193249074092,30.576452925566286,NED,WISEA J200446.49+303432.7,,2,,,
4001223023187,0.0,169.30350880986944,17.73341776165625,NED,WISEA J111712.86+174400.4,G,2,,,
4000823549579,0.0,83.9979195080853,-66.36596520154127,NED,WISEA J053559.39-662156.2,,3,,,
4001199401331,0.0,287.7604029738769,-59.95859585427989,NED,2MASS J19110219-5957320,,1,,,
4000705503571,0.0,149.01947338613263,69.13263102774603,NED,WISEA J095604.79+690758.4,,1,,,
4001032909815,0.0,228.48445989796696,-55.322759782325726,NED,2MASS J15135631-5519199,,1,,,
4001444190893,0.0,183.53622579674973,33.18333843435535,NED,SSTSL2 J121408.70+331100.1,,1,,,
4000974162387,0.0,10.897546139291148,41.65985499230825,NED,SSTSL2 J004335.38+413937.1,,1,,,
4001123418150,0.0,80.5395510759091,-36.40776088601227,NED,SSTSL2 J052209.48-362427.8,,1,,,
4000923604666,0.0,299.13188845423775,11.342469340598885,NED,2MASS J19563164+1120302,,1,,,
4001163887323,0.0,264.9958757518119,69.08633648277907,NED,SSTSL2 J173958.99+690510.7,,1,,,
4000781417853,0.0,148.80990510100068,69.23567708075444,NED,SSTSL2 J095514.36+691408.5,,1,,,
4000753920649,0.0,149.23186668359313,69.39923939263649,NED,SDSS J095655.62+692357.5,G,2,,,
4001425253035,0.0,106.02978848528086,-3.831004036106191,NED,2MASS J07040715-0349514,,1,,,
