object_name,n_papers_checked,n_name_hits,genuinely_discussed,reasoning
ESO 320-14,49,1,False,"While ESO 320-14 appears in large-scale catalogs and surveys of nearby galaxies (such as the Updated Nearby Galaxy Catalog), it is not the subject of any dedicated study or individual measurement discussion in the provided abstracts."
[BKU2022] 29,4,0,False,"The object [BKU2022] 29 is likely a catalog identifier from a 2022 paper, and none of the provided abstracts mention this specific object or discuss it individually; they focus on broader surveys of stars or star-forming regions in NGC 2403."
COSMOS2015 431694,5,0,False,The object is identified by a catalog ID (COSMOS2015 431694) and appears only in the context of large-scale survey or catalog papers where it is one of many thousands of sources without individual analysis or mention.
COSMOS2015 526168,16,10,False,"The object 'COSMOS2015 526168' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers (which are catalog-based) and potentially as a random numerical match in unrelated physics papers, there is no evidence of a dedicated study or individual discussion of this specific object."
SDSS J215347.88+173455.9,2,0,False,"The object appears only as a member of large catalogs or datasets in the provided papers, with no specific individual analysis or discussion dedicated to it."
COSMOS2015 234428,5,0,False,"The object is merely a catalog entry in the COSMOS2015 dataset and is not individually analyzed, discussed, or highlighted in any of the provided papers."
COSMOS2015 990547,1,0,False,The paper describes the creation of a large-scale photometric catalog containing 1.7 million sources and does not provide any individual analysis or specific discussion of the object COSMOS2015 990547.
COSMOS2015 585309,5,0,False,"The object is identified by a catalog ID (COSMOS2015 585309) and appears only in the context of large-scale survey papers that describe the creation of catalogs or statistical samples, with no individual analysis or mention of this specific source."
COSMOS2015 862200,4,0,False,"The object is merely a catalog identifier from the COSMOS2015 survey, and all provided papers are either broad catalog descriptions or statistical studies of large galaxy samples where this specific object is not individually analyzed or discussed."
COSMOS2015 393840,4,0,False,"The object is merely a catalog entry in large-scale survey papers (COSMOS2015, COSMOS-DASH, COSMOS2020) and is not individually discussed or analyzed in any of the provided texts."
COSMOS2015 429645,3,0,False,The provided papers are large-scale survey or catalog studies that include the object as part of a statistical sample without providing any individual analysis or specific discussion of it.
COSMOS2015 841874,4,0,False,"The object is merely a catalog entry in large-scale survey papers and is not individually discussed, analyzed, or highlighted in any of the provided abstracts."
COSMOS2015 974771,4,0,False,"The object is merely an identifier from a large photometric catalog, and none of the provided papers discuss it individually; they are all survey or catalog-level papers describing large datasets."
2MASS J01003768-7225343,1,0,False,The paper describes a large-scale survey of evolved stars in the Small Magellanic Cloud and does not mention or analyze 2MASS J01003768-7225343 as an individual object.
COSMOS2015 918852,5,0,False,"The object is identified as a catalog entry from the COSMOS2015 survey, and all provided papers are either large-scale catalog releases or statistical studies of galaxy populations that include this object only as a data point within a massive sample."
OGLE SMC-CEP-4045,7,0,False,OGLE SMC-CEP-4045 appears only as a catalog entry in large-scale surveys of Cepheid variables and is not the subject of any individual study or specific discussion in the provided papers.
COSMOS2015 409618,20,10,False,"The object 'COSMOS2015 409618' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers, it is merely a member of a statistical sample and is not individually discussed or analyzed."
CANDELS EGS F160W J142019.6+525508.6,5,0,False,"The papers provided are large-scale survey and catalog papers that include this object as one of tens of thousands of entries in a dataset, without providing any specific analysis, measurements, or discussion of this individual galaxy."
COSMOS2015 312845,2,0,False,"The provided papers describe the methodology for creating a large-scale photometric catalog of 1.7 million sources and do not contain any individual discussion, measurements, or specific analysis of the object COSMOS2015 312845."
COSMOS2015 370717,2,0,False,The provided papers describe the creation of the COSMOS2020 catalog and do not mention or discuss the specific object COSMOS2015 370717 individually.
IFM-B 1320,3,0,False,"The object IFM-B 1320 is merely a catalog entry in a large list of stars presented in the first paper, and it is not mentioned or analyzed individually in any of the provided texts."
[BZR2006] gc358,1,0,False,"The object is merely one of 42 globular clusters included in a statistical sample for kinematic analysis, with no individual measurements or specific discussion provided for it."
COSMOS2015 274557,16,10,False,"The object 'COSMOS2015 274557' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in large-scale survey papers (like the COSMOS2015 and COSMOS2020 catalog papers) as a data point within a massive table, it is not the subject of any individual study or specific discussion in the provided literature."
SDSSCGB 16802.1,1,0,False,"The paper presents a large statistical catalog of compact groups and does not provide individual analysis, specific measurements, or discussion for SDSSCGB 16802.1."
COSMOS2015 248705,5,0,False,The object is identified by a catalog ID (COSMOS2015 248705) and appears only in the context of large-scale survey or catalog papers that describe general methodologies and statistical samples rather than providing individual analysis or discussion of this specific source.
IFM-B 1296,1,0,False,"The paper is a large-scale catalog of over 2,500 stars in M33, and IFM-B 1296 is merely one entry in this list without any specific individual discussion or analysis."
COSMOS2015 897643,4,0,False,"The object is merely a catalog entry in the COSMOS2015 dataset and is not individually discussed, analyzed, or highlighted in any of the provided papers."
COSMOS2015 321365,5,0,False,"The object COSMOS2015 321365 is merely a catalog entry in a large survey field and is not individually discussed, analyzed, or highlighted in any of the provided papers."
COSMOS2015 850085,4,0,False,"The object is merely an entry in the large-scale COSMOS2015 and COSMOS2020 catalogs described in these papers, which focus on survey methodology and statistical properties of galaxy populations rather than individual analysis of this specific source."
[MCM2000] Em  32,8,0,False,"The object [MCM2000] Em 32 is a catalog entry from the Magrini et al. (2000) survey of planetary nebulae in M33, and while it appears in the subsequent positional catalog (2001), it is not individually discussed or analyzed in any of the provided papers."
DEEP2-GRS 41035905,1,0,False,"The paper describes the creation of a large catalog of ~27,000 objects and does not mention or discuss DEEP2-GRS 41035905 individually."
COSMOS2015 336724,1,0,False,The paper describes the creation of a large-scale photometric catalog containing 1.7 million sources and does not provide any individual analysis or specific measurements for this particular object.
COSMOS2015 967360,16,10,False,"The object 'COSMOS2015 967360' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in the context of large-scale survey papers (COSMOS2015, COSMOS2020), it is merely a data point within a massive catalog and is not individually analyzed or discussed in any of the provided texts."
COSMOS2015 318266,2,0,False,"The object is merely a catalog identifier from a large survey dataset and is not individually discussed or highlighted in either of the provided papers, which focus on statistical analyses of large galaxy samples."
VLA -NEP J1740.2+6858,1,0,False,"The paper describes a large radio survey catalog containing 2435 sources, and the object is merely one of many entries in this catalog without any specific individual discussion or analysis."
COSMOS2015 271287,3,0,False,"The provided papers are large-scale survey and catalog descriptions that include the object only as a statistical data point within a massive sample of hundreds of thousands of galaxies, with no individual analysis or mention of this specific object."
CANDELS EGS F160W J141930.6+525315.5,20,0,False,"The object is a catalog identifier from the CANDELS survey, and all provided papers are large-scale survey or catalog papers that include this object as one of many thousands in a sample, without providing any individual analysis or discussion of this specific galaxy."
COSMOS2015 457241,2,0,False,The object is merely a catalog entry in large-scale survey papers and is not individually analyzed or discussed in either publication.
COSMOS2015 969828,3,0,False,The object is an ID from a catalog (COSMOS2015) and the provided papers are either survey-wide catalog descriptions or statistical studies of large galaxy populations that do not mention or analyze this specific object individually.
COSMOS2015 272118,3,0,False,"All three papers are large-scale survey or catalog studies that use the object as a data point within a statistical sample, without providing any individual analysis or specific discussion of this object."
COSMOS2015 317782,25,10,False,"The object 'COSMOS2015 317782' is a galaxy identifier from the COSMOS2015 catalog; while it appears in the context of large astronomical surveys (like zCOSMOS, UltraVISTA, and LEGA-C) that utilize such catalogs, none of the provided papers contain an individual study, specific measurement, or notable description of this specific galaxy. The other papers mentioning the number '317782' are unrelated scientific articles where the number appears as a citation or project reference, not as an astronomical object."
CANDELS EGS F160W J141900.2+524338.2,3,0,False,"The provided papers are catalog descriptions that include the object as one of many thousands of entries in a survey dataset, without providing any individual analysis or specific discussion of this source."
COSMOS2015 950450,5,0,False,"The object is an identifier from a large photometric catalog, and all provided papers are survey or catalog-based studies that use such objects as statistical data points rather than discussing this specific galaxy individually."
COSMOS2015 286785,2,0,False,"The object is merely a catalog identifier from a large survey dataset and is not individually discussed or analyzed in either of the provided papers, which focus on statistical properties of large galaxy samples."
COSMOS2015 532748,4,0,False,"The object is merely a catalog entry in the COSMOS2015 dataset, and the provided papers are large-scale survey or catalog studies that do not discuss this specific object individually."
COSMOS2015 243201,4,0,False,"The object is merely an entry in large-scale photometric or morphological catalogs (COSMOS2015, COSMOS2020, COSMOS-DASH) and is not individually discussed or analyzed in any of the provided papers."
COSMOS2015 730945,16,10,False,"The object 'COSMOS2015 730945' is a galaxy identifier from a large survey catalog; while it appears in the context of survey papers (like COSMOS2020), it is never singled out for individual study, and other matches in the provided list are coincidental numerical strings unrelated to this astronomical object."
COSMOS2015 338624,4,0,False,"The object is identified by a catalog ID (COSMOS2015 338624) and appears only in the context of large-scale survey papers that describe the construction of catalogs or statistical samples, with no individual mention or analysis of this specific source."
PS1-11nv,4,0,False,The provided papers either focus on different specific objects (PS1-10pm and PS1-10ahf) or are large-scale survey catalog papers (COSMOS2020) that do not mention PS1-11nv individually.
COSMOS2015 594724,3,0,False,"The object is merely a catalog identifier from the COSMOS2015 survey, and the provided papers are broad statistical studies or catalog descriptions that do not discuss this specific object individually."
COSMOS2015 767393,18,9,False,"The object 'COSMOS2015 767393' is a catalog identifier from the COSMOS2015 survey, and while it appears in the context of large-scale survey papers, it is never singled out for individual study or specific measurement analysis."
COSMOS2015 271748,5,0,False,"The object is merely a catalog entry in the COSMOS2015 and COSMOS2020 datasets, and none of the provided papers contain specific analysis, measurements, or discussion of this individual source."
CANDELS EGS F160W J142103.6+530226.7,2,0,False,Both papers are catalog release papers that describe the methodology for creating large photometric datasets and do not provide individual analysis or discussion of this specific object.
SDSS J100255.66+024540.6,9,0,False,"The object SDSS J100255.66+024540.6 appears only as a data point within large-scale survey catalogs (COSMOS, UltraVISTA, DASH) and is not the subject of any individual study or specific discussion in the provided abstracts."
COSMOS2015 257731,3,0,False,The object is merely a catalog entry in the COSMOS2015 and COSMOS2020 surveys and is not individually discussed or analyzed in any of the provided papers.
[MBL93]  39,1,0,False,"The paper presents a catalog of OB associations in M31 using an automated technique, but it does not provide individual measurements or specific discussion for the object [MBL93] 39."
CANDELS EGS F160W J141859.1+524237.0,4,0,False,"The provided papers are catalog release papers that describe the methodology for creating large datasets of thousands of objects, and the object in question is merely a member of these catalogs without any individual discussion or specific analysis."
COSMOS2015 431821,2,0,False,Both papers are large-scale survey or catalog descriptions that include the object as part of a massive statistical sample without providing any individual analysis or specific measurements for it.
CANDELS EGS F160W J141955.4+525517.7,4,0,False,"The provided papers are large-scale survey catalog publications that include this object as one of tens of thousands of entries in a dataset, without providing any individual analysis or specific discussion of this source."
[CRG2019] M2129-J212928.89-074105.39,1,0,False,"The paper focuses on strong lensing models of CLASH clusters and the object is merely a catalog entry within a larger sample of cluster members or lensed sources, with no specific individual analysis provided."
COSMOS2015 730002,4,0,False,"The object is an identifier from a large photometric catalog, and all provided papers are either catalog release papers or broad statistical surveys that use these catalogs as a whole without discussing this specific object individually."
CANDELS EGS F160W J142011.0+525631.5,7,0,False,"The object is a catalog identifier from the CANDELS survey, and all provided papers are survey-wide catalog or statistical papers that include this object as one of thousands of entries without providing any individual analysis or discussion."
COSMOS2015 649768,5,0,False,"The object is identified as a catalog entry from the COSMOS2015 survey, and all provided papers are either large-scale catalog releases or statistical studies of galaxy populations that include this object only as a data point within a massive sample."
COSMOS2015 725262,3,0,False,"The object is merely a catalog identifier from the COSMOS2015 survey, and the provided papers are either broad statistical studies of galaxy populations or descriptions of the COSMOS catalog construction itself, neither of which discusses this specific object individually."
COSMOS2015 929011,2,0,False,"Both papers describe large-scale statistical surveys or catalog construction and do not provide any individual analysis, measurements, or specific discussion of the object COSMOS2015 929011."
COSMOS2015 945135,2,0,False,The provided papers describe the creation of a large-scale photometric catalog containing 1.7 million sources and do not provide any individual analysis or specific discussion of the object COSMOS2015 945135.
COSMOS2015 409810,4,0,False,"The object is merely an entry in large-scale photometric and morphological catalogs (COSMOS2015, COSMOS2020, COSMOS-DASH) and is not individually analyzed or discussed in any of the provided papers."
COSMOS2015 367776,5,0,False,The object is identified by a catalog ID (COSMOS2015 367776) and appears only in the context of large-scale survey or catalog papers that describe general datasets rather than providing individual analysis or discussion of this specific source.
DEEP-GSS 042-1950,1,0,False,"The paper presents a large-scale survey of 7450 galaxies and does not provide any specific, individual discussion or unique measurements for this particular object."
COSMOS2015 979065,5,0,False,The object is identified by a catalog ID (COSMOS2015 979065) and appears only in the context of large-scale survey or catalog papers that describe general methodologies and statistical samples rather than providing individual analysis or discussion of this specific source.
2MASS J00511827-7306516,1,0,False,The paper describes a large-scale survey of evolved stars in the Small Magellanic Cloud and does not mention or discuss 2MASS J00511827-7306516 individually.
COSMOS2015 979631,3,0,False,"The provided papers describe the creation of a large-scale photometric catalog containing millions of sources, but they do not individually discuss or provide specific measurements for the object COSMOS2015 979631."
COSMOS2015 739342,5,0,False,"The object is an identifier from a large photometric catalog (COSMOS2015), and all provided papers are either catalog releases or broad statistical surveys that use such catalogs as data sources without discussing this specific object individually."
[C87b] 26,1,0,False,"The paper presents a survey of carbon stars in SagDIG and Leo I, but the object [C87b] 26 is merely one of many cataloged members in a sample and is not individually discussed or highlighted."
2MASS J00495265-7316050,1,0,False,The paper describes a large-scale survey of cool evolved stars in the Small Magellanic Cloud and does not mention or discuss 2MASS J00495265-7316050 individually.
COSMOS2015 332365,3,0,False,"All three papers are large-scale survey or catalog publications that include the object as a data point within a massive dataset, without providing any individual analysis or specific discussion of this galaxy."
Cl* NGC 5139      L    2912,1,0,False,"The paper presents a large photometric catalog of 3518 stars in the central field of Omega Centauri, but it does not specifically discuss or provide individual measurements for the star L 2912."
COSMOS2020 Classic  526274,1,0,False,The paper describes the creation of the COSMOS2020 catalog containing 1.7 million sources and does not provide any individual analysis or specific measurements for this particular object.
COSMOS2015 877794,2,0,False,"The provided papers describe the creation of a large-scale photometric catalog (COSMOS2020) and do not contain any specific discussion, measurements, or analysis of the individual object COSMOS2015 877794."
PSK 463,2,0,False,"The object PSK 463 is merely a catalog entry in a large list of HII regions in M81, with no specific individual analysis or discussion provided in either paper."
COSMOS2015 344786,2,0,False,"Both papers are catalog-based studies that present large datasets and statistical analyses of galaxy populations, but neither paper mentions or discusses the specific object COSMOS2015 344786 individually."
COSMOS2020 Classic 1368656,2,0,False,"The provided papers describe the methodology and creation of the COSMOS2020 catalog, which contains over a million sources, but they do not provide any individual discussion, specific measurements, or analysis for this particular object."
S2CLS SSA.0024,1,0,False,The paper describes a statistical study of a sample of 39 galaxies in the SSA22 field and does not provide individual measurements or specific discussion for S2CLS SSA.0024.
[RCL2021] RXJ1347    13m,1,0,False,"The paper presents an atlas of twelve clusters and includes the object as part of a larger sample without providing specific, individual analysis or discussion of this particular source."
[HC2009b] M74-57,3,0,False,"The object [HC2009b] M74-57 is a catalog entry from the 2009 paper, but the subsequent papers provided only use the galaxy NGC 628 (M74) as a target for broader surveys or methodology testing without individually discussing or characterizing this specific planetary nebula."
COSMOS2015 471809,16,10,False,"The object 'COSMOS2015 471809' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in several large-scale survey and catalog papers (e.g., COSMOS2015, COSMOS2020), it is merely a data point within these large datasets and is not individually discussed, analyzed, or characterized in any of the provided texts."
COSMOS2015 932288,5,0,False,The object is merely a catalog entry in large-scale survey papers (COSMOS2015 and COSMOS2020) and is not individually analyzed or discussed in any of the provided texts.
[RS2005] ACO 2218  93,1,0,False,"The paper focuses on the general galaxy populations and evolutionary properties of the Abell 2218 cluster as a whole, rather than providing specific measurements or individual analysis for the galaxy [RS2005] ACO 2218 93."
COSMOS2015 779938,5,0,False,The object is merely a catalog entry in large-scale survey papers (COSMOS2015 and COSMOS2020) and is not individually analyzed or discussed in any of the provided texts.
COSMOS2015 966027,4,0,False,"The object is merely an entry in large-scale photometric or morphological catalogs (COSMOS2015, COSMOS2020, COSMOS-DASH) and is not individually analyzed or discussed in any of the provided papers."
CANDELS EGS F160W J141942.6+525433.4,3,0,False,"The provided papers are catalog descriptions that include the object as one of many thousands of entries in a survey, without providing any individual analysis or specific discussion of this source."
XDEEP2 aeg2-0114,1,0,False,"The paper presents a large catalog of X-ray sources and does not provide any individual discussion, specific measurements, or notable features for the object XDEEP2 aeg2-0114."
COSMOS2015 942939,5,0,False,"The object is an identifier from a large photometric catalog (COSMOS2015), and the provided papers are either the catalog release papers themselves or large-scale surveys that use the catalog as a source for statistical samples, without providing individual analysis or discussion of this specific object."
COSMOS2015 788821,3,0,False,"The object is merely a catalog entry in large-scale surveys and statistical studies, with no individual analysis or specific mention of this object in the provided abstracts."
2MASS J10082730+1218571,4,0,False,"The object 2MASS J10082730+1218571 is a standard identifier that does not appear to be specifically highlighted or discussed in the provided abstracts, which focus on general surveys of AGB stars in the Leo I galaxy or large-scale Gaia catalogs."
COSMOS2015 819109,4,0,False,"The object is merely a catalog entry in the COSMOS2015 dataset, and none of the provided papers discuss it individually or provide specific measurements for it."
Gaia DR3 3426178017129656192,6,0,False,"The provided papers are large-scale surveys or catalogs that utilize Gaia data to analyze populations of stars or clusters, and the object is merely included as a data point within these broad datasets without any individual discussion or specific analysis."
COSMOS2015 717353,4,0,False,"The object is identified as a catalog entry from the COSMOS2015 survey, and all provided papers are either broad catalog releases or large-scale statistical surveys that use these catalogs as a whole without discussing this specific object individually."
OTELO 549,3,0,False,"The object OTELO 549 is merely a catalog entry within the OTELO survey, and none of the provided papers discuss it individually or provide specific measurements for it."
[EKS96] NGC 1672 235,2,0,False,"The object is an H II region identifier from a catalog in the first paper, but neither paper provides a dedicated study or specific individual discussion of this particular region beyond its inclusion in a larger sample or catalog."
[KHB2019] NGC1672 0848,1,0,False,"The object is merely one of 7138 H II regions included in a large statistical sample analyzed in the PHANGS-MUSE survey, with no individual discussion or specific measurements provided for this particular region."
COSMOS2015 950353,1,0,False,The paper describes the creation of a large-scale photometric catalog containing 1.7 million sources and does not provide any individual analysis or specific measurements for the object COSMOS2015 950353.
COSMOS2015 278680,5,0,False,"The object is merely a catalog identifier from the COSMOS surveys, and all provided papers are large-scale survey or catalog descriptions that do not discuss this specific object individually."
COSMOS2015 356184,5,0,False,The object is merely a catalog entry in large-scale survey papers (COSMOS2015 and COSMOS2020) and is not individually discussed or analyzed in any of the provided texts.
COSMOS2015 847684,4,0,False,"The object is merely an entry in large-scale photometric or morphological catalogs (COSMOS2015, COSMOS2020, COSMOS-DASH) and is not individually analyzed or discussed in any of the provided papers."
COSMOS2015 885679,5,0,False,"The object is identified by a catalog ID (COSMOS2015 885679) and appears only in the context of large-scale surveys, catalogs, or statistical samples where it is one of many thousands of entries without individual analysis or mention."
COSMOS2015 441350,5,0,False,"The object COSMOS2015 441350 is merely an entry in large-scale photometric catalogs (COSMOS2015 and COSMOS2020) and is not individually discussed, analyzed, or highlighted in any of the provided papers."
COSMOS2015 394167,4,0,False,"The object COSMOS2015 394167 is merely a catalog entry in large-scale surveys and catalogs (zCOSMOS, UltraVISTA, COSMOS-DASH) and is not individually discussed or analyzed in any of the provided papers."
COSMOS2015 829079,4,0,False,"The object is identified by a catalog ID (COSMOS2015 829079) and appears only in the context of large-scale survey or catalog papers that describe general methodologies for processing thousands or millions of sources, without providing individual analysis or discussion of this specific object."
COSMOS2015 288930,2,0,False,"The object is merely a catalog identifier from a large survey dataset and is not individually discussed, analyzed, or highlighted in either of the provided papers."
COSMOS2015 287619,4,0,False,"The object is merely a catalog identifier from the COSMOS2015 survey, and the provided papers are either broad statistical studies of galaxy populations or descriptions of the COSMOS catalog construction itself, with no individual analysis of this specific source."
[WCL2020] NGC 4449 394,3,0,False,"The object is a catalog entry from the LEGUS survey, and while the papers analyze the cluster population of NGC 4449 as a whole, they do not provide individual discussion or specific measurements for this particular cluster."
CANDELS EGS F160W J141825.4+524257.5,2,0,False,Both papers are catalog release papers that describe the methodology for creating large-scale photometric datasets and do not provide individual analysis or discussion of this specific object.
COSMOS2015 764951,5,0,False,The object is identified by a catalog ID (COSMOS2015 764951) and appears only in the context of large-scale survey or catalog papers that describe general methodologies for processing thousands or millions of sources without providing individual analysis or specific measurements for this particular object.
COSMOS2015 638669,18,10,False,"The object 'COSMOS2015 638669' is a catalog identifier from the COSMOS2015 survey; while it appears in the context of large astronomical surveys (like COSMOS2020 or zCOSMOS), it is merely a data point within a large catalog and is not individually discussed, measured, or analyzed in any of the provided papers."
COSMOS2015 964345,5,0,False,The object is identified by a catalog ID (COSMOS2015 964345) and appears only in the context of large-scale survey or catalog papers that describe general methodologies for thousands of sources without providing individual analysis or discussion of this specific object.
COSMOS2015 374545,3,0,False,"The provided papers are large-scale catalog or statistical survey studies that include the object as part of a massive dataset without providing any individual analysis, measurements, or specific discussion of this particular galaxy."
[NTM2009] LAE COSMOS  43,1,0,False,"The paper presents a statistical study of a large sample of 170 Lyman-alpha emitters and does not provide individual analysis, specific measurements, or unique descriptions for this specific object."
COSMOS2015 395184,2,0,False,The provided papers describe the creation of a large-scale photometric catalog containing 1.7 million sources and do not provide individual analysis or specific measurements for this particular object.
COSMOS2015 469963,5,0,False,The object is identified by a catalog ID (COSMOS2015 469963) and appears only in the context of large-scale survey catalogs or statistical samples where it is one of many thousands of entries without individual analysis or mention.
COSMOS2015 438166,5,0,False,"The object is merely a catalog entry in large-scale survey datasets (COSMOS2015, UltraVISTA, VVDS, COSMOS-DASH) and is not individually analyzed or discussed in any of the provided papers."
COSMOS2015 928849,1,0,False,The paper describes the creation of a large-scale photometric catalog containing 1.7 million sources and does not provide any individual discussion or specific measurements for the object COSMOS2015 928849.
COSMOS2015 372137,4,0,False,The object is identified by a catalog ID (COSMOS2015 372137) and appears only in the context of large-scale survey or catalog papers that describe general methodologies and statistical samples rather than providing individual analysis or discussion of this specific source.
DES J151104.66+100207.6,1,0,False,The paper describes the creation of the redMaPPer galaxy cluster catalog and does not provide individual analysis or specific measurements for this particular object.
[SYM2012] Control WFC2  58337,1,0,False,"The object is part of a large catalog of RR Lyrae stars used for a statistical study of M32 and M31 populations, and is not individually analyzed or discussed in the text."
COSMOS2015 264566,5,0,False,"The object is identified by a catalog ID (COSMOS2015 264566) and appears only in the context of large-scale survey or catalog papers where it is one of many thousands of sources, with no individual analysis or specific mention."
[MH94a] Ho    I 14,2,0,False,"While the second paper provides a detailed analysis of star-forming regions in Holmberg I, it discusses the galaxy's star formation complexes generally rather than providing specific measurements or individual discussion for the specific H II region [MH94a] Ho I 14."
COSMOS2015 896217,2,0,False,The object is merely a catalog entry in large-scale survey papers (COSMOS2015 and COSMOS2020) and is not individually analyzed or discussed in either publication.
COSMOS2015 496365,3,0,False,"The object is merely a catalog entry in large-scale surveys and statistical studies, with no individual analysis or specific mention of this object in the provided abstracts."
COSMOS2015 471244,5,0,False,"The object is an identifier from a large photometric catalog, and all the provided papers are either catalog releases or broad statistical surveys that include the object as one of many thousands of data points without individual analysis or discussion."
[JPB2009] 187.7054471+12.4001147,2,0,False,"The object is a catalog entry from the JPB2009 survey and appears in the provided papers only as part of a large statistical sample of globular clusters, with no individual analysis or specific mention of this object."
[GPH2009] E320-14-01,1,0,False,"The paper uses the object as part of a statistical sample of nuclear star clusters in dwarf galaxies to compare their properties with Galactic globular clusters, but it does not provide individual measurements or specific discussion for [GPH2009] E320-14-01."
2MASS J00575856-7427082,1,0,False,The paper describes a large-scale survey of evolved stars in the Small Magellanic Cloud and does not mention or provide specific measurements for 2MASS J00575856-7427082 individually.
[RS2005] ACO 2218  63,3,0,False,"The object [RS2005] ACO 2218 63 is a catalog identifier that appears in a survey of galaxies within the Abell 2218 cluster, but none of the provided abstracts mention this specific object by name or discuss its individual properties."
Gaia DR3 6083698617929349120,2,0,False,"The object appears only as a data point within large catalogs of globular clusters or hot subdwarf stars, with no specific mention or individual analysis of this source in either paper."
[SP2014] NGC6218 BSS26,1,0,False,"The paper presents a statistical analysis of a sample of 116 blue straggler stars across three clusters, but it does not provide individual measurements or specific discussion for the object [SP2014] NGC6218 BSS26."
COSMOS2015 383662,5,0,False,The object is identified by a catalog ID (COSMOS2015 383662) and appears only in the context of large-scale survey papers that present general catalogs or statistical samples without providing individual analysis or specific measurements for this particular source.
COSMOS2015 284286,1,0,False,The paper describes the creation of a large-scale photometric catalog containing 1.7 million sources and does not provide any individual analysis or specific measurements for the object COSMOS2015 284286.
COSMOS2015 814650,2,0,False,"The provided papers describe the methodology for creating the COSMOS2020 catalog and do not contain any individual discussion, specific measurements, or analysis of the object COSMOS2015 814650."
Bol 180,47,3,False,"While 'Bol 180' is a known globular cluster in M31 and appears in several catalogs and survey papers (such as the Bologna catalog and its revisions), it is only listed as a data point in tables or samples and is never the subject of individual, dedicated discussion or specific analysis."
COSMOS2015 318242,2,0,False,"Both papers are large-scale survey or catalog publications that include the object as a data point within a massive sample, without providing any specific analysis, measurements, or discussion of this individual galaxy."
COSMOS2015 850626,1,0,False,The paper describes the creation of a large-scale photometric catalog containing 1.7 million sources and does not provide any individual analysis or specific measurements for the object COSMOS2015 850626.
COSMOS2015 219965,18,10,False,"The object 'COSMOS2015 219965' is a catalog identifier for a galaxy in the COSMOS field; while it appears in large-scale survey papers, it is never singled out for individual study or specific measurement, and the other papers mentioning the number '219965' refer to unrelated data points like coordinates, gene counts, or frequency values."
COSMOS2015 845675,1,0,False,The paper describes the creation of a large-scale photometric catalog containing 1.7 million sources and does not provide any individual analysis or specific measurements for the object COSMOS2015 845675.
COSMOS2015 222117,2,0,False,The object is merely a catalog entry in large-scale survey papers and is not individually analyzed or discussed in either text.
COSMOS2015 911849,3,0,False,The object is merely a catalog entry in large-scale survey papers (COSMOS2015 and COSMOS2020) and is not individually analyzed or discussed in any of the provided texts.
COSMOS2015 268486,2,0,False,The object is merely a catalog entry in large-scale survey papers and is not individually analyzed or discussed in either publication.
Gaia DR3 2051105685694127872,4,0,False,"The provided papers are large-scale surveys or catalogs of open clusters that use Gaia data to analyze populations, and the object is merely included as a data point within these broad studies without any individual discussion or specific mention."
COSMOS2015 291927,18,10,False,"The object 'COSMOS2015 291927' is a galaxy identifier from the COSMOS survey catalog; while it appears in several papers describing the COSMOS survey or using its data, it is only present as a member of a large statistical sample or catalog and is never individually discussed, measured, or analyzed."
[WCL2020] NGC 4449 464,2,0,False,"The object is a catalog entry from the 2020 paper, which presents a large survey of clusters in NGC 4449 without providing individual analysis or specific discussion for this particular cluster."
COSMOS2015 456250,16,10,False,"The object 'COSMOS2015 456250' is a catalog identifier for a galaxy in the COSMOS survey; while it appears in several large-scale survey papers (e.g., COSMOS2015, COSMOS2020), it is merely a data point in a large catalog and is not individually discussed, measured, or analyzed in any of the provided texts."
COSMOS2015 1014886,1,0,False,"The paper describes a large-scale group catalog and survey methodology, and the object is merely a member of the catalog data without any specific individual discussion or analysis."
COSMOS2015 336513,16,10,False,"The object 'COSMOS2015 336513' is a specific galaxy identifier from the COSMOS2015 catalog; while it appears in large-scale survey papers that utilize this catalog (such as the 2013 and 2022 papers listed), it is merely a data point within a massive table of millions of sources and is not individually discussed, measured, or analyzed in any of the provided texts."
[CGW2003] J031904.2+4135,2,0,False,"The object is part of a statistical sample of 53 low-mass cluster galaxies in the first paper and a spectroscopic survey of 23 candidates in the second, but it is not singled out for individual analysis or discussion in either abstract."
COSMOS2015 460445,4,0,False,"The object is merely a catalog entry in large-scale survey papers and is not individually discussed, analyzed, or highlighted in any of the provided abstracts."
Cl* NGC 6752    CBG   14537,17,0,True,"Multiple papers in the provided list, such as those from 2005, 2007, 2008, 2012, 2013, 2015, and 2017, are dedicated spectroscopic studies specifically focused on analyzing the stellar populations, chemical abundances, and kinematics of the globular cluster NGC 6752."
PSK 200,3,0,False,"The object PSK 200 is merely an entry in a catalog of HII regions in M81 presented in the 1988 paper, with no individual discussion or specific analysis provided for it."
M31N 2003-06a,4,0,True,"The first paper explicitly reports the discovery of this specific nova, providing its coordinates and H-alpha magnitude measurements."
COSMOS2015 291606,4,0,False,"The object is merely an entry in large-scale photometric and morphological catalogs (COSMOS2015, COSMOS2020, COSMOS-DASH) and is not individually analyzed or discussed in any of the provided papers."
